realization_idx,V0,log10_V0,outcome,extincted,integrated,T_int_hours,handoff_time_hours
69,1000,3.0,integrated,False,True,32.39491432000101,21.600000000000016
70,1000,3.0,integrated,False,True,32.649942769014395,21.600000000000016
71,1000,3.0,integrated,False,True,32.1626110570491,21.600000000000016
72,1000,3.0,integrated,False,True,32.38972017372318,21.600000000000016
73,1000,3.0,integrated,False,True,32.250453096375765,21.600000000000016
74,1000,3.0,integrated,False,True,32.359815449873444,21.600000000000016
75,1000,3.0,integrated,False,True,32.30995931099114,21.600000000000016
76,1000,3.0,integrated,False,True,32.19680680054061,21.600000000000016
77,1000,3.0,integrated,False,True,32.27369307798268,21.600000000000016
78,1000,3.0,integrated,False,True,32.32260916726172,21.600000000000016
79,1000,3.0,integrated,False,True,32.28747170851976,21.600000000000016
80,1000,3.0,integrated,False,True,32.35337723081895,21.600000000000016
81,1000,3.0,integrated,False,True,32.291143511466196,21.600000000000016
82,1000,3.0,integrated,False,True,32.34892582025395,21.600000000000016
83,1000,3.0,integrated,False,True,32.38222425897004,21.600000000000016
84,1000,3.0,integrated,False,True,32.175906765967625,21.600000000000016
85,1000,3.0,integrated,False,True,32.25424760714246,21.600000000000016
86,1000,3.0,integrated,False,True,32.38682098842613,21.600000000000016
87,1000,3.0,integrated,False,True,32.43485134412105,21.600000000000016
88,1000,3.0,integrated,False,True,32.1261152985828,21.600000000000016
89,1000,3.0,integrated,False,True,32.40045075430302,21.600000000000016
90,1000,3.0,integrated,False,True,32.227471488588655,21.600000000000016
91,1000,3.0,integrated,False,True,32.02198079370389,21.600000000000016
92,1000,3.0,integrated,False,True,32.270340869656906,21.600000000000016
93,1000,3.0,integrated,False,True,32.098498083164294,21.600000000000016
94,1000,3.0,integrated,False,True,32.22501189611632,21.600000000000016
95,1000,3.0,integrated,False,True,32.12658362772514,21.600000000000016
96,1000,3.0,integrated,False,True,32.272920029422735,21.600000000000016
97,1000,3.0,integrated,False,True,32.49095015191698,21.600000000000016
98,1000,3.0,integrated,False,True,32.28904389944286,21.600000000000016
99,1000,3.0,integrated,False,True,32.376785711417355,21.600000000000016
100,1000,3.0,integrated,False,True,32.20813714537583,21.600000000000016
101,1000,3.0,integrated,False,True,32.30889089796579,21.600000000000016
102,1000,3.0,integrated,False,True,32.36657057453661,21.600000000000016
103,1000,3.0,integrated,False,True,32.21788476486914,21.600000000000016
104,1000,3.0,integrated,False,True,32.17639013236803,21.600000000000016
105,1000,3.0,integrated,False,True,32.28042962113084,21.600000000000016
106,1000,3.0,integrated,False,True,32.22304206642393,21.600000000000016
107,1000,3.0,integrated,False,True,32.43576753052255,21.600000000000016
108,1000,3.0,integrated,False,True,32.47482985270321,21.600000000000016
109,1000,3.0,integrated,False,True,32.23615270956938,21.600000000000016
110,1000,3.0,integrated,False,True,32.4016183256946,21.600000000000016
111,1000,3.0,integrated,False,True,32.351989319224145,21.600000000000016
112,1000,3.0,integrated,False,True,32.15520915611784,21.600000000000016
113,1000,3.0,integrated,False,True,32.341181385703635,21.600000000000016
114,1000,3.0,integrated,False,True,32.17332989463511,21.600000000000016
115,1000,3.0,integrated,False,True,32.34449326379326,21.600000000000016
116,1000,3.0,integrated,False,True,32.22944994561435,21.600000000000016
117,1000,3.0,integrated,False,True,32.29746592487651,21.600000000000016
118,1000,3.0,integrated,False,True,32.36544168729097,21.600000000000016
119,1000,3.0,integrated,False,True,32.197766811028586,21.600000000000016
120,1000,3.0,integrated,False,True,32.22970174293836,21.600000000000016
121,1000,3.0,integrated,False,True,32.348380683138494,21.600000000000016
122,1000,3.0,integrated,False,True,32.174268509921795,21.600000000000016
123,1000,3.0,integrated,False,True,32.206693931705146,21.600000000000016
124,1000,3.0,integrated,False,True,32.190111275656406,21.600000000000016
125,1000,3.0,integrated,False,True,32.08181191194281,21.600000000000016
126,1000,3.0,integrated,False,True,32.36544168729097,21.600000000000016
127,1000,3.0,integrated,False,True,32.232676977038366,21.600000000000016
128,1000,3.0,integrated,False,True,32.24240273392971,21.600000000000016
129,1000,3.0,integrated,False,True,32.25755012656312,21.600000000000016
130,1000,3.0,integrated,False,True,32.17544965143993,21.600000000000016
131,1000,3.0,integrated,False,True,32.27059845582207,21.600000000000016
132,1000,3.0,integrated,False,True,32.30037669850749,21.600000000000016
133,1000,3.0,integrated,False,True,32.2052320269244,21.600000000000016
134,1000,3.0,integrated,False,True,32.06352400882163,21.600000000000016
135,1000,3.0,integrated,False,True,32.23591203879769,21.600000000000016
136,1000,3.0,integrated,False,True,32.28799656723208,21.600000000000016
137,1000,3.0,integrated,False,True,32.359815449873444,21.600000000000016
138,1000,3.0,integrated,False,True,32.205478856769595,21.600000000000016
139,1000,3.0,integrated,False,True,32.331307894688926,21.600000000000016
140,1000,3.0,integrated,False,True,32.17827376823154,21.600000000000016
141,1000,3.0,integrated,False,True,32.17639013236803,21.600000000000016
142,1000,3.0,integrated,False,True,32.156815866888664,21.600000000000016
143,1000,3.0,integrated,False,True,32.55192640815367,21.600000000000016
144,1000,3.0,integrated,False,True,32.30568983985011,21.600000000000016
145,1000,3.0,integrated,False,True,32.11653062720773,21.600000000000016
146,1000,3.0,integrated,False,True,32.18820612404369,21.600000000000016
147,1000,3.0,integrated,False,True,32.30223519970363,21.600000000000016
148,1000,3.0,integrated,False,True,32.04472595948274,21.600000000000016
149,1000,3.0,integrated,False,True,32.22205854248603,21.600000000000016
150,1000,3.0,integrated,False,True,32.31398218291536,21.600000000000016
151,1000,3.0,integrated,False,True,32.207167810625,21.600000000000016
152,1000,3.0,integrated,False,True,32.329396110702795,21.600000000000016
153,1000,3.0,integrated,False,True,32.381357992585876,21.600000000000016
154,1000,3.0,integrated,False,True,32.323692559465975,21.600000000000016
155,1000,3.0,integrated,False,True,32.24868974527635,21.600000000000016
156,1000,3.0,integrated,False,True,32.1679561419305,21.600000000000016
157,1000,3.0,integrated,False,True,32.29219459200564,21.600000000000016
158,1000,3.0,integrated,False,True,32.198973310916465,21.600000000000016
159,1000,3.0,integrated,False,True,32.298523392479865,21.600000000000016
160,1000,3.0,integrated,False,True,32.28930506565357,21.600000000000016
161,1000,3.0,integrated,False,True,32.17851666890732,21.600000000000016
162,1000,3.0,integrated,False,True,32.264694498588696,21.600000000000016
163,1000,3.0,integrated,False,True,32.33240029665219,21.600000000000016
164,1000,3.0,integrated,False,True,32.13807302504553,21.600000000000016
165,1000,3.0,integrated,False,True,32.10814662738151,21.600000000000016
166,1000,3.0,integrated,False,True,32.39579367095157,21.600000000000016
167,1000,3.0,integrated,False,True,32.39143803554019,21.600000000000016
168,1000,3.0,integrated,False,True,32.32071367093211,21.600000000000016
169,1000,3.0,integrated,False,True,32.18844996014357,21.600000000000016
170,1000,3.0,integrated,False,True,32.18654791904763,21.600000000000016
171,1000,3.0,integrated,False,True,32.41662906599613,21.600000000000016
172,1000,3.0,integrated,False,True,32.15958994340748,21.600000000000016
173,1000,3.0,integrated,False,True,32.18725484914327,21.600000000000016
174,1000,3.0,integrated,False,True,32.369964573793375,21.600000000000016
175,1000,3.0,integrated,False,True,32.31451476334038,21.600000000000016
176,1000,3.0,integrated,False,True,32.39403617543684,21.600000000000016
177,1000,3.0,integrated,False,True,32.11676350460241,21.600000000000016
178,1000,3.0,integrated,False,True,32.13602519305567,21.600000000000016
179,1000,3.0,integrated,False,True,32.34449326379326,21.600000000000016
180,1000,3.0,integrated,False,True,32.2223086688111,21.600000000000016
181,1000,3.0,integrated,False,True,32.25984191449295,21.600000000000016
182,1000,3.0,integrated,False,True,32.180160660770355,21.600000000000016
183,1000,3.0,integrated,False,True,32.18086252067319,21.600000000000016
184,1000,3.0,integrated,False,True,32.215199671957166,21.600000000000016
185,1000,3.0,integrated,False,True,32.085482950953136,21.600000000000016
186,1000,3.0,integrated,False,True,32.20161571854233,21.600000000000016
187,1000,3.0,integrated,False,True,32.27576137464029,21.600000000000016
188,1000,3.0,integrated,False,True,32.44152953239391,21.600000000000016
189,1000,3.0,integrated,False,True,32.28799656723208,21.600000000000016
190,1000,3.0,integrated,False,True,32.38107822901187,21.600000000000016
191,1000,3.0,integrated,False,True,32.33349369553861,21.600000000000016
192,1000,3.0,integrated,False,True,32.33897910885793,21.600000000000016
193,1000,3.0,integrated,False,True,32.26060601318338,21.600000000000016
194,1000,3.0,integrated,False,True,31.929712343153703,21.600000000000016
195,1000,3.0,integrated,False,True,32.32885706150339,21.600000000000016
196,1000,3.0,integrated,False,True,32.272920029422735,21.600000000000016
197,1000,3.0,integrated,False,True,32.401901696636834,21.600000000000016
198,1000,3.0,integrated,False,True,32.21299898499441,21.600000000000016
199,1000,3.0,integrated,False,True,32.21911351331107,21.600000000000016
0,3000,3.4771212547196626,integrated,False,True,31.220862623883352,21.600000000000016
1,3000,3.4771212547196626,integrated,False,True,31.191237632675694,21.600000000000016
2,3000,3.4771212547196626,integrated,False,True,31.13703169879598,21.600000000000016
3,3000,3.4771212547196626,integrated,False,True,31.029339741568357,21.600000000000016
4,3000,3.4771212547196626,integrated,False,True,31.16159079106461,21.600000000000016
5,3000,3.4771212547196626,integrated,False,True,31.208980579302995,21.600000000000016
6,3000,3.4771212547196626,integrated,False,True,31.28852634538449,21.600000000000016
7,3000,3.4771212547196626,integrated,False,True,31.16243444929657,21.600000000000016
8,3000,3.4771212547196626,integrated,False,True,31.07797644065854,21.600000000000016
9,3000,3.4771212547196626,integrated,False,True,31.191708719556456,21.600000000000016
10,3000,3.4771212547196626,integrated,False,True,31.06708076965971,21.600000000000016
11,3000,3.4771212547196626,integrated,False,True,31.07855416580756,21.600000000000016
12,3000,3.4771212547196626,integrated,False,True,31.18574589064373,21.600000000000016
13,3000,3.4771212547196626,integrated,False,True,31.18585024795847,21.600000000000016
14,3000,3.4771212547196626,integrated,False,True,31.171140076420606,21.600000000000016
15,3000,3.4771212547196626,integrated,False,True,31.25589891588417,21.600000000000016
16,3000,3.4771212547196626,integrated,False,True,31.117169510084732,21.600000000000016
17,3000,3.4771212547196626,integrated,False,True,31.147318392174377,21.600000000000016
18,3000,3.4771212547196626,integrated,False,True,31.026127636429027,21.600000000000016
19,3000,3.4771212547196626,integrated,False,True,31.1595814868585,21.600000000000016
20,3000,3.4771212547196626,integrated,False,True,31.077441595304595,21.600000000000016
21,3000,3.4771212547196626,integrated,False,True,31.16039350257649,21.600000000000016
22,3000,3.4771212547196626,integrated,False,True,31.116953991582264,21.600000000000016
23,3000,3.4771212547196626,integrated,False,True,31.050430663211984,21.600000000000016
24,3000,3.4771212547196626,integrated,False,True,31.11196271662682,21.600000000000016
25,3000,3.4771212547196626,integrated,False,True,31.23822335261339,21.600000000000016
26,3000,3.4771212547196626,integrated,False,True,31.11524488524631,21.600000000000016
27,3000,3.4771212547196626,integrated,False,True,31.085456726172684,21.600000000000016
28,3000,3.4771212547196626,integrated,False,True,31.094287879044664,21.600000000000016
29,3000,3.4771212547196626,integrated,False,True,31.125626378920046,21.600000000000016
30,3000,3.4771212547196626,integrated,False,True,31.16016510170125,21.600000000000016
31,3000,3.4771212547196626,integrated,False,True,31.15647829559585,21.600000000000016
32,3000,3.4771212547196626,integrated,False,True,31.09654954003426,21.600000000000016
33,3000,3.4771212547196626,integrated,False,True,31.094957451028513,21.600000000000016
34,3000,3.4771212547196626,integrated,False,True,31.17724985432538,21.600000000000016
35,3000,3.4771212547196626,integrated,False,True,31.24864095010249,21.600000000000016
36,3000,3.4771212547196626,integrated,False,True,31.208368472269225,21.600000000000016
37,3000,3.4771212547196626,integrated,False,True,31.119565352322283,21.600000000000016
38,3000,3.4771212547196626,integrated,False,True,31.126444967948466,21.600000000000016
39,3000,3.4771212547196626,integrated,False,True,31.14192353796919,21.600000000000016
40,3000,3.4771212547196626,integrated,False,True,31.05714421763446,21.600000000000016
41,3000,3.4771212547196626,integrated,False,True,31.238875883166614,21.600000000000016
42,3000,3.4771212547196626,integrated,False,True,31.062648819554187,21.600000000000016
43,3000,3.4771212547196626,integrated,False,True,31.117852277468344,21.600000000000016
44,3000,3.4771212547196626,integrated,False,True,31.207488197956394,21.600000000000016
45,3000,3.4771212547196626,integrated,False,True,31.126353384074584,21.600000000000016
46,3000,3.4771212547196626,integrated,False,True,31.10382657071323,21.600000000000016
47,3000,3.4771212547196626,integrated,False,True,31.123471239543576,21.600000000000016
48,3000,3.4771212547196626,integrated,False,True,31.09847751646179,21.600000000000016
49,3000,3.4771212547196626,integrated,False,True,31.106444983128014,21.600000000000016
50,3000,3.4771212547196626,integrated,False,True,31.057790381400984,21.600000000000016
51,3000,3.4771212547196626,integrated,False,True,31.0914049144738,21.600000000000016
52,3000,3.4771212547196626,integrated,False,True,31.06956860188783,21.600000000000016
53,3000,3.4771212547196626,integrated,False,True,31.174948123588937,21.600000000000016
54,3000,3.4771212547196626,integrated,False,True,31.055008179006528,21.600000000000016
55,3000,3.4771212547196626,integrated,False,True,30.96976469095264,21.600000000000016
56,3000,3.4771212547196626,integrated,False,True,31.097095196593358,21.600000000000016
57,3000,3.4771212547196626,integrated,False,True,31.17724985432538,21.600000000000016
58,3000,3.4771212547196626,integrated,False,True,31.11614382938862,21.600000000000016
59,3000,3.4771212547196626,integrated,False,True,31.15825544231774,21.600000000000016
60,3000,3.4771212547196626,integrated,False,True,31.1012540965822,21.600000000000016
61,3000,3.4771212547196626,integrated,False,True,31.188305143601063,21.600000000000016
62,3000,3.4771212547196626,integrated,False,True,31.159096577016776,21.600000000000016
63,3000,3.4771212547196626,integrated,False,True,31.109244781883653,21.600000000000016
64,3000,3.4771212547196626,integrated,False,True,31.200295911125124,21.600000000000016
65,3000,3.4771212547196626,integrated,False,True,31.068138325822183,21.600000000000016
66,3000,3.4771212547196626,integrated,False,True,31.143453445186793,21.600000000000016
67,3000,3.4771212547196626,integrated,False,True,31.220241313895222,21.600000000000016
68,3000,3.4771212547196626,integrated,False,True,31.12012390549787,21.600000000000016
69,3000,3.4771212547196626,integrated,False,True,31.199212075860025,21.600000000000016
70,3000,3.4771212547196626,integrated,False,True,31.347348480661523,21.600000000000016
71,3000,3.4771212547196626,integrated,False,True,31.052632164212923,21.600000000000016
72,3000,3.4771212547196626,integrated,False,True,31.222240480153978,21.600000000000016
73,3000,3.4771212547196626,integrated,False,True,31.130720095653032,21.600000000000016
74,3000,3.4771212547196626,integrated,False,True,31.186112674962214,21.600000000000016
75,3000,3.4771212547196626,integrated,False,True,31.16444938301983,21.600000000000016
76,3000,3.4771212547196626,integrated,False,True,31.077727615263395,21.600000000000016
77,3000,3.4771212547196626,integrated,False,True,31.12231130682087,21.600000000000016
78,3000,3.4771212547196626,integrated,False,True,31.158029133150066,21.600000000000016
79,3000,3.4771212547196626,integrated,False,True,31.130937995449713,21.600000000000016
80,3000,3.4771212547196626,integrated,False,True,31.155187700693503,21.600000000000016
81,3000,3.4771212547196626,integrated,False,True,31.14275224472961,21.600000000000016
82,3000,3.4771212547196626,integrated,False,True,31.169341101589353,21.600000000000016
83,3000,3.4771212547196626,integrated,False,True,31.172551053023533,21.600000000000016
84,3000,3.4771212547196626,integrated,False,True,31.08301190975064,21.600000000000016
85,3000,3.4771212547196626,integrated,False,True,31.121625219957288,21.600000000000016
86,3000,3.4771212547196626,integrated,False,True,31.122871576386974,21.600000000000016
87,3000,3.4771212547196626,integrated,False,True,31.187179407254003,21.600000000000016
88,3000,3.4771212547196626,integrated,False,True,31.04890238210779,21.600000000000016
89,3000,3.4771212547196626,integrated,False,True,31.204509754587544,21.600000000000016
90,3000,3.4771212547196626,integrated,False,True,31.09831241319995,21.600000000000016
91,3000,3.4771212547196626,integrated,False,True,30.97309492026379,21.600000000000016
92,3000,3.4771212547196626,integrated,False,True,31.146262908753805,21.600000000000016
93,3000,3.4771212547196626,integrated,False,True,31.01358971559491,21.600000000000016
94,3000,3.4771212547196626,integrated,False,True,31.098352375297587,21.600000000000016
95,3000,3.4771212547196626,integrated,False,True,31.11592777619721,21.600000000000016
96,3000,3.4771212547196626,integrated,False,True,31.0993207751781,21.600000000000016
97,3000,3.4771212547196626,integrated,False,True,31.230190629410497,21.600000000000016
98,3000,3.4771212547196626,integrated,False,True,31.184519819799778,21.600000000000016
99,3000,3.4771212547196626,integrated,False,True,31.191237632675694,21.600000000000016
100,3000,3.4771212547196626,integrated,False,True,31.09253287516588,21.600000000000016
101,3000,3.4771212547196626,integrated,False,True,31.153544428709175,21.600000000000016
102,3000,3.4771212547196626,integrated,False,True,31.16347520076505,21.600000000000016
103,3000,3.4771212547196626,integrated,False,True,31.098898726290884,21.600000000000016
104,3000,3.4771212547196626,integrated,False,True,31.05702124819382,21.600000000000016
105,3000,3.4771212547196626,integrated,False,True,31.139474771323485,21.600000000000016
106,3000,3.4771212547196626,integrated,False,True,31.191708719556456,21.600000000000016
107,3000,3.4771212547196626,integrated,False,True,31.21371230069652,21.600000000000016
108,3000,3.4771212547196626,integrated,False,True,31.22500327873733,21.600000000000016
109,3000,3.4771212547196626,integrated,False,True,31.133111700570147,21.600000000000016
110,3000,3.4771212547196626,integrated,False,True,31.20191206612095,21.600000000000016
111,3000,3.4771212547196626,integrated,False,True,31.17304205280906,21.600000000000016
112,3000,3.4771212547196626,integrated,False,True,31.05649844893219,21.600000000000016
113,3000,3.4771212547196626,integrated,False,True,31.17438717730048,21.600000000000016
114,3000,3.4771212547196626,integrated,False,True,31.0884474090805,21.600000000000016
115,3000,3.4771212547196626,integrated,False,True,31.17823599891125,21.600000000000016
116,3000,3.4771212547196626,integrated,False,True,31.1220948302351,21.600000000000016
117,3000,3.4771212547196626,integrated,False,True,31.15828797555361,21.600000000000016
118,3000,3.4771212547196626,integrated,False,True,31.176424781155553,21.600000000000016
119,3000,3.4771212547196626,integrated,False,True,31.092447801921114,21.600000000000016
120,3000,3.4771212547196626,integrated,False,True,31.089528707737387,21.600000000000016
121,3000,3.4771212547196626,integrated,False,True,31.179425624073748,21.600000000000016
122,3000,3.4771212547196626,integrated,False,True,31.08115163217797,21.600000000000016
123,3000,3.4771212547196626,integrated,False,True,31.063903256281844,21.600000000000016
124,3000,3.4771212547196626,integrated,False,True,31.09533338856311,21.600000000000016
125,3000,3.4771212547196626,integrated,False,True,31.04946842020255,21.600000000000016
126,3000,3.4771212547196626,integrated,False,True,31.18150405337419,21.600000000000016
127,3000,3.4771212547196626,integrated,False,True,31.09341024057829,21.600000000000016
128,3000,3.4771212547196626,integrated,False,True,31.13554554607592,21.600000000000016
129,3000,3.4771212547196626,integrated,False,True,31.112857723577907,21.600000000000016
130,3000,3.4771212547196626,integrated,False,True,31.09936017822244,21.600000000000016
131,3000,3.4771212547196626,integrated,False,True,31.1099228199229,21.600000000000016
132,3000,3.4771212547196626,integrated,False,True,31.150009277397224,21.600000000000016
133,3000,3.4771212547196626,integrated,False,True,31.088530001476187,21.600000000000016
134,3000,3.4771212547196626,integrated,False,True,31.15728570442024,21.600000000000016
135,3000,3.4771212547196626,integrated,False,True,31.082143741538616,21.600000000000016
136,3000,3.4771212547196626,integrated,False,True,31.14428359164541,21.600000000000016
137,3000,3.4771212547196626,integrated,False,True,31.1790915167945,21.600000000000016
138,3000,3.4771212547196626,integrated,False,True,31.130464797716012,21.600000000000016
139,3000,3.4771212547196626,integrated,False,True,31.155413443020926,21.600000000000016
140,3000,3.4771212547196626,integrated,False,True,31.058637293596654,21.600000000000016
141,3000,3.4771212547196626,integrated,False,True,31.090695648689994,21.600000000000016
142,3000,3.4771212547196626,integrated,False,True,31.217336173021366,21.600000000000016
143,3000,3.4771212547196626,integrated,False,True,31.258363828434767,21.600000000000016
144,3000,3.4771212547196626,integrated,False,True,31.150362259263026,21.600000000000016
145,3000,3.4771212547196626,integrated,False,True,31.054363830559982,21.600000000000016
146,3000,3.4771212547196626,integrated,False,True,31.0884474090805,21.600000000000016
147,3000,3.4771212547196626,integrated,False,True,31.153642420163273,21.600000000000016
148,3000,3.4771212547196626,integrated,False,True,30.999421376241553,21.600000000000016
149,3000,3.4771212547196626,integrated,False,True,31.101505372359256,21.600000000000016
150,3000,3.4771212547196626,integrated,False,True,31.15376993790781,21.600000000000016
151,3000,3.4771212547196626,integrated,False,True,31.12428547391979,21.600000000000016
152,3000,3.4771212547196626,integrated,False,True,31.161234011128528,21.600000000000016
153,3000,3.4771212547196626,integrated,False,True,31.176656162761862,21.600000000000016
154,3000,3.4771212547196626,integrated,False,True,31.168263188098845,21.600000000000016
155,3000,3.4771212547196626,integrated,False,True,31.091071216828478,21.600000000000016
156,3000,3.4771212547196626,integrated,False,True,31.070673055281226,21.600000000000016
157,3000,3.4771212547196626,integrated,False,True,31.14100127994601,21.600000000000016
158,3000,3.4771212547196626,integrated,False,True,31.07797644065854,21.600000000000016
159,3000,3.4771212547196626,integrated,False,True,31.145208487698884,21.600000000000016
160,3000,3.4771212547196626,integrated,False,True,31.115119120590336,21.600000000000016
161,3000,3.4771212547196626,integrated,False,True,31.062648819554187,21.600000000000016
162,3000,3.4771212547196626,integrated,False,True,31.11626944157377,21.600000000000016
163,3000,3.4771212547196626,integrated,False,True,31.163832773766167,21.600000000000016
164,3000,3.4771212547196626,integrated,False,True,31.087698882095218,21.600000000000016
165,3000,3.4771212547196626,integrated,False,True,31.01514010992661,21.600000000000016
166,3000,3.4771212547196626,integrated,False,True,31.205253575273936,21.600000000000016
167,3000,3.4771212547196626,integrated,False,True,31.19147311110664,21.600000000000016
168,3000,3.4771212547196626,integrated,False,True,31.14144513170576,21.600000000000016
169,3000,3.4771212547196626,integrated,False,True,31.102853861972328,21.600000000000016
170,3000,3.4771212547196626,integrated,False,True,31.07009857519999,21.600000000000016
171,3000,3.4771212547196626,integrated,False,True,31.215831761000587,21.600000000000016
172,3000,3.4771212547196626,integrated,False,True,31.065653803537263,21.600000000000016
173,3000,3.4771212547196626,integrated,False,True,31.1140954398365,21.600000000000016
174,3000,3.4771212547196626,integrated,False,True,31.162988107906283,21.600000000000016
175,3000,3.4771212547196626,integrated,False,True,31.125154367359443,21.600000000000016
176,3000,3.4771212547196626,integrated,False,True,31.191604768090354,21.600000000000016
177,3000,3.4771212547196626,integrated,False,True,31.030211917453855,21.600000000000016
178,3000,3.4771212547196626,integrated,False,True,31.052310603671962,21.600000000000016
179,3000,3.4771212547196626,integrated,False,True,31.174747366633433,21.600000000000016
180,3000,3.4771212547196626,integrated,False,True,31.09157133693713,21.600000000000016
181,3000,3.4771212547196626,integrated,False,True,31.11468844469092,21.600000000000016
182,3000,3.4771212547196626,integrated,False,True,31.036648670067052,21.600000000000016
183,3000,3.4771212547196626,integrated,False,True,31.072062687857592,21.600000000000016
184,3000,3.4771212547196626,integrated,False,True,31.117169510084732,21.600000000000016
185,3000,3.4771212547196626,integrated,False,True,31.19760310161074,21.600000000000016
186,3000,3.4771212547196626,integrated,False,True,31.093994364306326,21.600000000000016
187,3000,3.4771212547196626,integrated,False,True,31.137067193034532,21.600000000000016
188,3000,3.4771212547196626,integrated,False,True,31.22956216679374,21.600000000000016
189,3000,3.4771212547196626,integrated,False,True,31.152257993393512,21.600000000000016
190,3000,3.4771212547196626,integrated,False,True,31.186710643700273,21.600000000000016
191,3000,3.4771212547196626,integrated,False,True,31.16718637543709,21.600000000000016
192,3000,3.4771212547196626,integrated,False,True,31.16754519083656,21.600000000000016
193,3000,3.4771212547196626,integrated,False,True,31.11490345235901,21.600000000000016
194,3000,3.4771212547196626,integrated,False,True,30.9151657451959,21.600000000000016
195,3000,3.4771212547196626,integrated,False,True,31.166697730827757,21.600000000000016
196,3000,3.4771212547196626,integrated,False,True,31.117293679554663,21.600000000000016
197,3000,3.4771212547196626,integrated,False,True,31.19944982267198,21.600000000000016
198,3000,3.4771212547196626,integrated,False,True,31.096759487042696,21.600000000000016
199,3000,3.4771212547196626,integrated,False,True,31.109835507972857,21.600000000000016
0,10000,4.0,integrated,False,True,29.913736855323307,21.600000000000016
1,10000,4.0,integrated,False,True,29.888557461707578,21.600000000000016
2,10000,4.0,integrated,False,True,29.87275317067623,21.600000000000016
3,10000,4.0,integrated,False,True,29.816465040585506,21.600000000000016
4,10000,4.0,integrated,False,True,29.887426222054525,21.600000000000016
5,10000,4.0,integrated,False,True,29.917413926999817,21.600000000000016
6,10000,4.0,integrated,False,True,29.94514285777996,21.600000000000016
7,10000,4.0,integrated,False,True,29.88393098643089,21.600000000000016
8,10000,4.0,integrated,False,True,29.845672185116605,21.600000000000016
9,10000,4.0,integrated,False,True,29.902976160666537,21.600000000000016
10,10000,4.0,integrated,False,True,29.83272902652608,21.600000000000016
11,10000,4.0,integrated,False,True,29.82426807530247,21.600000000000016
12,10000,4.0,integrated,False,True,29.900445724732343,21.600000000000016
13,10000,4.0,integrated,False,True,29.899495420177985,21.600000000000016
14,10000,4.0,integrated,False,True,29.898174423253607,21.600000000000016
15,10000,4.0,integrated,False,True,29.93047460375896,21.600000000000016
16,10000,4.0,integrated,False,True,29.86812348537011,21.600000000000016
17,10000,4.0,integrated,False,True,29.874067096423637,21.600000000000016
18,10000,4.0,integrated,False,True,29.815979598895275,21.600000000000016
19,10000,4.0,integrated,False,True,29.878274489160134,21.600000000000016
20,10000,4.0,integrated,False,True,29.836875526824926,21.600000000000016
21,10000,4.0,integrated,False,True,29.886815108195094,21.600000000000016
22,10000,4.0,integrated,False,True,29.868768804144253,21.600000000000016
23,10000,4.0,integrated,False,True,29.822278885564195,21.600000000000016
24,10000,4.0,integrated,False,True,29.857718486621295,21.600000000000016
25,10000,4.0,integrated,False,True,29.931072908446172,21.600000000000016
26,10000,4.0,integrated,False,True,29.864166986170318,21.600000000000016
27,10000,4.0,integrated,False,True,29.84880327788897,21.600000000000016
28,10000,4.0,integrated,False,True,29.86413729634171,21.600000000000016
29,10000,4.0,integrated,False,True,29.869633806462005,21.600000000000016
30,10000,4.0,integrated,False,True,29.887104194044717,21.600000000000016
31,10000,4.0,integrated,False,True,29.899184533182577,21.600000000000016
32,10000,4.0,integrated,False,True,29.85627058634185,21.600000000000016
33,10000,4.0,integrated,False,True,29.851325118913905,21.600000000000016
34,10000,4.0,integrated,False,True,29.901057854477394,21.600000000000016
35,10000,4.0,integrated,False,True,29.928168518445027,21.600000000000016
36,10000,4.0,integrated,False,True,29.90450304283037,21.600000000000016
37,10000,4.0,integrated,False,True,29.864272039591807,21.600000000000016
38,10000,4.0,integrated,False,True,29.861262637795267,21.600000000000016
39,10000,4.0,integrated,False,True,29.877529603967872,21.600000000000016
40,10000,4.0,integrated,False,True,29.831957683328127,21.600000000000016
41,10000,4.0,integrated,False,True,29.919249215194718,21.600000000000016
42,10000,4.0,integrated,False,True,29.836142704315186,21.600000000000016
43,10000,4.0,integrated,False,True,29.86749174212639,21.600000000000016
44,10000,4.0,integrated,False,True,29.90788537146109,21.600000000000016
45,10000,4.0,integrated,False,True,29.85427670587183,21.600000000000016
46,10000,4.0,integrated,False,True,29.854172629616013,21.600000000000016
47,10000,4.0,integrated,False,True,29.863536725611734,21.600000000000016
48,10000,4.0,integrated,False,True,29.85287885404945,21.600000000000016
49,10000,4.0,integrated,False,True,29.84896640409208,21.600000000000016
50,10000,4.0,integrated,False,True,29.83737103916934,21.600000000000016
51,10000,4.0,integrated,False,True,29.85136791829955,21.600000000000016
52,10000,4.0,integrated,False,True,29.83708031278597,21.600000000000016
53,10000,4.0,integrated,False,True,29.895195003746892,21.600000000000016
54,10000,4.0,integrated,False,True,29.828034596640272,21.600000000000016
55,10000,4.0,integrated,False,True,29.783620278066063,21.600000000000016
56,10000,4.0,integrated,False,True,29.8537576645692,21.600000000000016
57,10000,4.0,integrated,False,True,29.900113795367943,21.600000000000016
58,10000,4.0,integrated,False,True,29.856141221865485,21.600000000000016
59,10000,4.0,integrated,False,True,29.892583687765722,21.600000000000016
60,10000,4.0,integrated,False,True,29.852523199894073,21.600000000000016
