hours,p_seed,p_int,e_pep,irreversibility
41.170340681362724,0.9292714184846828,0.2032779102549287,0.43018890655442843,0.5698110934455716
41.362725450901806,0.9311447852277895,0.2095806645954565,0.4261945143497665,0.5738054856502335
41.55511022044088,0.9329721116832195,0.21602585262619828,0.4221496234294521,0.5778503765705478
41.74749498997996,0.9347543413587429,0.2226134250288919,0.4180538338741197,0.5819461661258802
41.93987975951904,0.9364924083963545,0.22934311491188403,0.4139068587656985,0.5860931412343016
42.13226452905812,0.9381872370836727,0.23621442889088595,0.40970852886690434,0.5902914711330957
42.324649298597194,0.9398397414057762,0.2432266386057243,0.4054587970645386,0.5945412029354614
42.51703406813627,0.9414508246358748,0.25037877274693043,0.4011577425403911,0.5988422574596088
42.70941883767535,0.943021378963226,0.25766960966716596,0.3968055746329653,0.6031944253670347
42.901803607214426,0.9445522851567201,0.26509767065301865,0.3924026363529667,0.6075973636470333
43.09418837675351,0.9460444122625774,0.2726612139325265,0.38794940751557694,0.6120505924844231
43.28657314629258,0.9474986173346213,0.28035822949283956,0.38344650745300063,0.6165534925469993
43.478957915831664,0.9489157451956176,0.28818643478069994,0.3788946972716221,0.6211053027283779
43.67134268537074,0.9502966282281992,0.29614327135581164,0.37429488161940455,0.6257051183805955
43.86372745490982,0.9516420861939233,0.30422590256371695,0.36964810993087605,0.630351890069124
44.056112224448896,0.952952926079046,0.31243121229041165,0.36495557711922344,0.6350444228807766
44.24849699398798,0.95422994196563,0.3207558048556776,0.36021862368762764,0.6397813763123723
44.44088176352705,0.9554739149266384,0.3291960060959228,0.3554387352350513,0.6445612647649487
44.633266533066134,0.9566856129437071,0.33774786568029697,0.3506175413351833,0.6493824586648167
44.82565130260521,0.9578657908463236,0.3464071606959474,0.3457568137711806,0.6542431862288194
45.01803607214429,0.9590151902711835,0.35516940052963497,0.3408584641131499,0.6591415358868501
45.210420841683366,0.9601345396405336,0.36402983306352715,0.33592454062999627,0.6640754593700038
45.40280561122245,0.9612245541583494,0.37298345219299134,0.3309572245322471,0.6690427754677529
45.59519038076152,0.9622859358232394,0.382025006663646,0.32595882554771927,0.6740411744522807
45.7875751503006,0.9633193734570065,0.39114901021398524,0.3209317768373545,0.6790682231626455
45.97995991983968,0.9643255427478372,0.4003497529986158,0.3158786292641654,0.6841213707358347
46.172344689378754,0.9653051063071312,0.4096213142557542,0.31080204503391384,0.6891979549660862
46.364729458917836,0.9662587137390218,0.418957576171208,0.3057047907318362,0.6942952092681638
46.55711422845691,0.9671870017216782,0.42835223887978635,0.30058972978535164,0.6994102702146483
46.74949899799599,0.9680905940995199,0.43779883653413193,0.2954598143881501,0.7045401856118498
46.94188376753507,0.9689701019855099,0.4472907543604287,0.2903180769263062,0.7096819230736938
47.13426853707415,0.969826123872733,0.4568212466105649,0.28516762095198767,0.7148323790480123
47.326653306613224,0.9706592457544976,0.4663834553111645,0.2800116117548938,0.7199883882451061
47.519038076152306,0.9714700412522439,0.47597042970168785,0.27485326658564635,0.7251467334143537
47.71142284569138,0.9722590717505651,0.4855751462465691,0.2696958445889611,0.7303041554110389
47.90380761523046,0.9730268865386911,0.49519052910031963,0.2645426365074292,0.7354573634925707
48.09619238476954,0.9737740229578109,0.5048094708996804,0.2593969542191449,0.7406030457808551
